             Bz    T(K)    Den    Vsw  Kp   Dst
2018  17  4  -0.6   40331.   4.2  343.  0    -4
2018  17  5   0.0   46579.   5.1  345.  0    -5
2018  17  6   0.5   39660.   4.8  340.  0    -5
2018  17  7  -0.5   39210.   4.9  336.  0    -3
2018  17  8  -0.7   35421.   4.9  335.  0     0
2018  17  9  -2.3   30511.   5.2  343.  7     0
2018  17 10  -1.6   31215.   5.6  342.  7    -1
2018  17 11  -0.4   31403.   5.5  332.  7    -2
2018  17 12  -0.8   33367.   5.7  333.  3    -1
2018  17 13   1.0   40122.   5.7  331.  3    -1
2018  17 14   2.0   31392.   5.3  326.  3    -1
2018  17 15   2.1   24602.   4.5  320.  0    -2
2018  17 16   2.5   21306.   4.2  316.  0    -4
2018  17 17   2.4   21001.   4.1  315.  0    -6
2018  17 18   1.2   19812.   4.0  310.  0    -5
2018  17 19   1.6   26104.   4.8  318.  0    -6
2018  17 20   0.5   28319.   5.2  321.  0    -5
2018  17 21  -0.4   28263.   5.4  325.  3    -4
2018  17 22   0.5   30353.   5.4  321.  3    -1
2018  17 23   2.8   32953.   5.1  320.  3    -1
2018  18  0   1.4   30896.   4.9  323.  0     1
2018  18  1   1.2   26642.   6.2  329.  0     3
2018  18  2   0.0   26172.   5.2  322.  0     1
2018  18  3   0.2   28627.   6.0  331.  3     1
2018  18  4  -0.1   28386.   5.9  324.  3     2
2018  18  5  -0.1   25442.   5.9  320.  3     1
2018  18  6   0.3   17218.   7.3  327.  0     0
2018  18  7   1.2   13315.   8.9  328.  0     2
2018  18  8   1.1   14583.   9.2  326.  0     3
2018  18  9   0.4   18422.   8.8  315.  0     4
2018  18 10   1.8   15516.   9.6  314.  0     6
2018  18 11   0.1   15740.  10.2  313.  0     8
2018  18 12   0.8   15249.  11.0  316.  3     9
2018  18 13  -0.2   15087.  11.2  316.  3     9
2018  18 14  -0.5   15186.  11.8  311.  3     8
2018  18 15   0.3   15169.  13.0  313.  3     6
2018  18 16   0.7   20640.  13.1  320.  3     5
2018  18 17   1.8   19654.  13.0  312.  3     6
2018  18 18   1.9   21610.  13.7  321.  3     8
2018  18 19  -0.8   19433.  16.6  327.  3     9
2018  18 20  -1.1   17237.  16.6  320.  3     7
2018  18 21  -1.0   13823.  16.2  321.  3     5
2018  18 22  -1.7   17044.  14.9  317.  3     3
2018  18 23  -1.0   20549.  15.2  321.  3     2
2018  19  0   0.1   24950.  17.0  328. 13     4
2018  19  1   1.5   29742.  17.5  330. 13     5
2018  19  2  -4.1   33657.  12.1  352. 13     3
2018  19  3  -5.1   31443.  10.3  371. 27     1
2018  19  4  -4.7   30243.  10.3  377. 27     0
2018  19  5  -4.5   27688.  10.1  370. 27    -6
2018  19  6  -3.9   28075.   9.5  363. 23   -15
2018  19  7  -5.0   38587.   8.5  365. 23   -22
2018  19  8   1.3   29064.  10.4  354. 23   -27
2018  19  9   2.1   28279.  11.1  347. 17   -27
2018  19 10   1.5   26478.  10.7  350. 17   -17
2018  19 11   1.5   34160.  11.5  351. 17    -7
2018  19 12   4.5   36099.  11.5  348.  7    -2
2018  19 13  -0.6   58942.  12.4  356.  7     1
2018  19 14   1.7   74931.  11.7  364.  7    -1
2018  19 15   2.4   78635.  10.2  371.  7    -3
2018  19 16   1.6   76973.  10.2  376.  7    -2
2018  19 17  -0.1   93786.  10.7  376.  7    -3
2018  19 18   0.6   92242.  10.7  376. 23    -1
2018  19 19  -2.8   97036.  10.7  375. 23    -3
2018  19 20  -2.5   90880.  10.1  370. 23    -5
2018  19 21   0.4  103782.  10.3  374. 27    -7
2018  19 22  -2.8  103347.  10.3  369. 27    -5
2018  19 23  -3.7  104442.  10.6  374. 27    -4
2018  20  0  -0.8   82421.  11.2  371. 27    -8
2018  20  1  -0.0   67646.  11.9  369. 27    -7
2018  20  2  -0.1   64502.  13.5  371. 27    -5
2018  20  3  -3.1   55237.  14.3  364. 30    -3
2018  20  4  -4.5   49303.  15.5  367. 30    -4
2018  20  5  -2.6   56498.  16.7  376. 30    -6
2018  20  6  -1.9   87386.  17.5  385. 27   -12
2018  20  7  -3.6  113104.  16.1  383. 27   -14
2018  20  8   2.1  131436.  15.5  390. 27   -13
2018  20  9   3.5  140606.  14.1  390. 10   -10
2018  20 10   0.2  134569.  14.1  386. 10    -9
2018  20 11   0.7  124849.  11.7  391. 10    -7
2018  20 12   1.9  107735.  10.5  388.  7    -5
2018  20 13  -0.4   95795.   9.8  384.  7    -4
2018  20 14   0.9   68693.   9.3  385.  7    -4
2018  20 15   1.4   48868.   8.5  391. 10    -5
2018  20 16  -0.7   79135.   7.6  385. 10    -6
2018  20 17  -1.1   79726.   7.0  379. 10    -8
2018  20 18  -1.2   90008.   7.0  381. 13    -8
2018  20 19   0.9   96925.   8.2  406. 13    -7
2018  20 20   0.7   77977.   6.5  427. 13    -6
2018  20 21   0.9   78018.   7.4  422. 10    -5
2018  20 22   1.8   75457.   7.6  419. 10    -4
2018  20 23   0.2   81058.   6.7  397. 10    -4
2018  21  0  -0.6   76390.   6.3  388. 10    -4
2018  21  1  -0.7   79552.   7.1  394. 10    -4
2018  21  2  -1.3   81043.   8.3  393. 10     1
2018  21  3  -1.7   75676.   9.6  391.  7     2
2018  21  4  -0.1   69849.   8.7  380.  7     3
2018  21  5  -0.8   81186.  10.3  383.  7     5
2018  21  6   1.3   75446.  13.5  386. 17     5
2018  21  7   1.4   76163.  16.3  389. 17     4
2018  21  8  -1.6  114861.  14.0  422. 17     0
2018  21  9   6.1  109093.  11.7  441. 23    -3
2018  21 10  -2.0  102056.  14.1  433. 23    -1
2018  21 11   8.0   89482.  12.3  435. 23     0
2018  21 12  -4.4  155920.  10.4  441. 30     1
2018  21 13  -3.2  149370.   9.2  483. 30    -4
2018  21 14   4.6  147577.   8.1  473. 30   -15
2018  21 15   1.8  126599.   6.6  500. 20   -14
2018  21 16   0.9  111059.   5.8  500. 20   -10
2018  21 17  -0.0  120523.   5.9  500. 20    -6
2018  21 18   0.3  129526.   5.3  502. 30    -5
2018  21 19   1.7  119258.   5.4  501. 30    -7
2018  21 20   1.3  128857.   6.6  503. 30    -8
2018  21 21   1.9  118235.   6.4  502. 27    -7
2018  21 22  -0.4  129375.   6.5  489. 27    -2
2018  21 23  -1.1  127038.   6.1  496. 27     0
2018  22  0  -1.1  160014.   5.5  520. 30     0
2018  22  1  -0.8  206430.   6.3  536. 30     1
2018  22  2  -2.1  202277.   6.2  527. 30     4
2018  22  3   3.3  176474.   6.2  538. 30    -1
2018  22  4   1.0  185089.   5.7  535. 30     1
2018  22  5  -2.3  169254.   4.5  526. 30    -2
